[run number];number-of-nodes;initial-outbreak-size;number-of-wd;recovery-chance;[step];count turtles;clustering-coefficient;average-path-length;count turtles with [not spreaders? and not cencored?];count turtles with [spreaders?];count turtles with [cencored?];count turtles with [untouched?]
791;250;188;10;8;5;250;0.37879999999999986;6.663196787148594;22;37;191;0
791;250;188;10;8;6;250;0.37879999999999986;6.663196787148594;19;25;206;0
791;250;188;10;8;7;250;0.37879999999999986;6.663196787148594;21;11;218;0
791;250;188;10;8;8;250;0.37879999999999986;6.663196787148594;19;12;219;0
791;250;188;10;8;9;250;0.37879999999999986;6.663196787148594;18;4;228;0
791;250;188;10;8;10;250;0.37879999999999986;6.663196787148594;18;2;230;0
791;250;188;10;8;11;250;0.37879999999999986;6.663196787148594;19;1;230;0
791;250;188;10;8;12;250;0.37879999999999986;6.663196787148594;19;1;230;0
791;250;188;10;8;13;250;0.37879999999999986;6.663196787148594;19;1;230;0
791;250;188;10;8;14;250;0.37879999999999986;6.663196787148594;19;0;231;0
792;250;188;10;8;0;250;0.33146666666666674;5.967807228915663;52;188;10;52
792;250;188;10;8;1;250;0.33146666666666674;5.967807228915663;17;151;82;4
792;250;188;10;8;2;250;0.33146666666666674;5.967807228915663;11;102;137;2
792;250;188;10;8;3;250;0.33146666666666674;5.967807228915663;13;53;184;2
792;250;188;10;8;4;250;0.33146666666666674;5.967807228915663;15;23;212;1
792;250;188;10;8;5;250;0.33146666666666674;5.967807228915663;12;10;228;0
792;250;188;10;8;6;250;0.33146666666666674;5.967807228915663;13;7;230;0
792;250;188;10;8;7;250;0.33146666666666674;5.967807228915663;13;5;232;0
792;250;188;10;8;8;250;0.33146666666666674;5.967807228915663;13;3;234;0
792;250;188;10;8;9;250;0.33146666666666674;5.967807228915663;13;2;235;0
792;250;188;10;8;10;250;0.33146666666666674;5.967807228915663;14;0;236;0
793;250;188;10;8;0;250;0.4014476190476188;7.240417670682731;52;188;10;52
793;250;188;10;8;1;250;0.4014476190476188;7.240417670682731;23;177;50;3
793;250;188;10;8;2;250;0.4014476190476188;7.240417670682731;25;136;89;0
793;250;188;10;8;3;250;0.4014476190476188;7.240417670682731;16;111;123;0
793;250;188;10;8;4;250;0.4014476190476188;7.240417670682731;18;65;167;0
793;250;188;10;8;5;250;0.4014476190476188;7.240417670682731;14;42;194;0
793;250;188;10;8;6;250;0.4014476190476188;7.240417670682731;19;15;216;0
793;250;188;10;8;7;250;0.4014476190476188;7.240417670682731;18;13;219;0
793;250;188;10;8;8;250;0.4014476190476188;7.240417670682731;16;6;228;0
793;250;188;10;8;9;250;0.4014476190476188;7.240417670682731;15;5;230;0
793;250;188;10;8;10;250;0.4014476190476188;7.240417670682731;15;1;234;0
793;250;188;10;8;11;250;0.4014476190476188;7.240417670682731;15;0;235;0
794;250;188;10;8;0;250;0.3710666666666666;6.4984417670682735;52;188;10;52
794;250;188;10;8;1;250;0.3710666666666666;6.4984417670682735;25;153;72;4
794;250;188;10;8;2;250;0.3710666666666666;6.4984417670682735;23;111;116;0
794;250;188;10;8;3;250;0.3710666666666666;6.4984417670682735;21;82;147;0
794;250;188;10;8;4;250;0.3710666666666666;6.4984417670682735;19;65;166;0
794;250;188;10;8;5;250;0.3710666666666666;6.4984417670682735;16;43;191;0
794;250;188;10;8;6;250;0.3710666666666666;6.4984417670682735;17;28;205;0
794;250;188;10;8;7;250;0.3710666666666666;6.4984417670682735;12;25;213;0
794;250;188;10;8;8;250;0.3710666666666666;6.4984417670682735;12;18;220;0
794;250;188;10;8;9;250;0.3710666666666666;6.4984417670682735;14;10;226;0
794;250;188;10;8;10;250;0.3710666666666666;6.4984417670682735;13;9;228;0
794;250;188;10;8;11;250;0.3710666666666666;6.4984417670682735;13;7;230;0
794;250;188;10;8;12;250;0.3710666666666666;6.4984417670682735;13;6;231;0
794;250;188;10;8;13;250;0.3710666666666666;6.4984417670682735;12;6;232;0
794;250;188;10;8;14;250;0.3710666666666666;6.4984417670682735;11;5;234;0
794;250;188;10;8;15;250;0.3710666666666666;6.4984417670682735;12;3;235;0
794;250;188;10;8;16;250;0.3710666666666666;6.4984417670682735;11;1;238;0
794;250;188;10;8;17;250;0.3710666666666666;6.4984417670682735;11;0;239;0
795;250;188;10;8;0;250;0.342780952380952;6.049542168674699;52;188;10;52
795;250;188;10;8;1;250;0.342780952380952;6.049542168674699;21;163;66;6
795;250;188;10;8;2;250;0.342780952380952;6.049542168674699;9;109;132;1
795;250;188;10;8;3;250;0.342780952380952;6.049542168674699;12;79;159;0
795;250;188;10;8;4;250;0.342780952380952;6.049542168674699;9;52;189;0
795;250;188;10;8;5;250;0.342780952380952;6.049542168674699;10;34;206;0
795;250;188;10;8;6;250;0.342780952380952;6.049542168674699;7;16;227;0
795;250;188;10;8;7;250;0.342780952380952;6.049542168674699;8;9;233;0
795;250;188;10;8;8;250;0.342780952380952;6.049542168674699;9;5;236;0
795;250;188;10;8;9;250;0.342780952380952;6.049542168674699;8;2;240;0
795;250;188;10;8;10;250;0.342780952380952;6.049542168674699;10;0;240;0
796;250;188;10;8;0;250;0.3649333333333332;6.446875502008032;52;188;10;52
796;250;188;10;8;1;250;0.3649333333333332;6.446875502008032;20;197;33;2
796;250;188;10;8;2;250;0.3649333333333332;6.446875502008032;18;164;68;1
796;250;188;10;8;3;250;0.3649333333333332;6.446875502008032;16;119;115;1
796;250;188;10;8;4;250;0.3649333333333332;6.446875502008032;14;65;171;1
796;250;188;10;8;5;250;0.3649333333333332;6.446875502008032;16;30;204;1
796;250;188;10;8;6;250;0.3649333333333332;6.446875502008032;10;10;230;1
796;250;188;10;8;7;250;0.3649333333333332;6.446875502008032;10;5;235;1
796;250;188;10;8;8;250;0.3649333333333332;6.446875502008032;10;2;238;1
796;250;188;10;8;9;250;0.3649333333333332;6.446875502008032;11;0;239;1
797;250;188;10;8;0;250;0.39026666666666654;6.580562248995984;52;188;10;52
797;250;188;10;8;1;250;0.39026666666666654;6.580562248995984;21;177;52;3
797;250;188;10;8;2;250;0.39026666666666654;6.580562248995984;20;149;81;2
797;250;188;10;8;3;250;0.39026666666666654;6.580562248995984;20;103;127;1
797;250;188;10;8;4;250;0.39026666666666654;6.580562248995984;15;68;167;1
797;250;188;10;8;5;250;0.39026666666666654;6.580562248995984;15;38;197;1
797;250;188;10;8;6;250;0.39026666666666654;6.580562248995984;13;20;217;1
797;250;188;10;8;7;250;0.39026666666666654;6.580562248995984;12;11;227;1
797;250;188;10;8;8;250;0.39026666666666654;6.580562248995984;12;1;237;1
797;250;188;10;8;9;250;0.39026666666666654;6.580562248995984;12;0;238;1
798;250;188;10;8;0;250;0.398;6.814489959839357;52;188;10;52
798;250;188;10;8;1;250;0.398;6.814489959839357;22;162;66;5
798;250;188;10;8;2;250;0.398;6.814489959839357;18;99;133;2
798;250;188;10;8;3;250;0.398;6.814489959839357;16;74;160;2
798;250;188;10;8;4;250;0.398;6.814489959839357;11;59;180;1
798;250;188;10;8;5;250;0.398;6.814489959839357;10;34;206;1
798;250;188;10;8;6;250;0.398;6.814489959839357;11;23;216;1
798;250;188;10;8;7;250;0.398;6.814489959839357;9;15;226;1
798;250;188;10;8;8;250;0.398;6.814489959839357;9;6;235;1
798;250;188;10;8;9;250;0.398;6.814489959839357;8;5;237;1
798;250;188;10;8;10;250;0.398;6.814489959839357;9;4;237;1
798;250;188;10;8;11;250;0.398;6.814489959839357;9;4;237;1
798;250;188;10;8;12;250;0.398;6.814489959839357;9;4;237;1
798;250;188;10;8;13;250;0.398;6.814489959839357;10;0;240;1
799;250;188;10;8;0;250;0.3734666666666665;6.5274859437751;52;188;10;52
799;250;188;10;8;1;250;0.3734666666666665;6.5274859437751;29;144;77;11
799;250;188;10;8;2;250;0.3734666666666665;6.5274859437751;24;97;129;6
799;250;188;10;8;3;250;0.3734666666666665;6.5274859437751;11;68;171;4
799;250;188;10;8;4;250;0.3734666666666665;6.5274859437751;13;35;202;4
799;250;188;10;8;5;250;0.3734666666666665;6.5274859437751;11;11;228;3
799;250;188;10;8;6;250;0.3734666666666665;6.5274859437751;12;6;232;3
799;250;188;10;8;7;250;0.3734666666666665;6.5274859437751;12;6;232;3
799;250;188;10;8;8;250;0.3734666666666665;6.5274859437751;13;4;233;3
799;250;188;10;8;9;250;0.3734666666666665;6.5274859437751;12;3;235;2
799;250;188;10;8;10;250;0.3734666666666665;6.5274859437751;14;1;235;2
799;250;188;10;8;11;250;0.3734666666666665;6.5274859437751;14;1;235;2
799;250;188;10;8;12;250;0.3734666666666665;6.5274859437751;14;1;235;2
799;250;188;10;8;13;250;0.3734666666666665;6.5274859437751;14;0;236;2
800;250;188;10;8;0;250;0.3721333333333332;6.561863453815261;52;188;10;52
800;250;188;10;8;1;250;0.3721333333333332;6.561863453815261;24;175;51;6
800;250;188;10;8;2;250;0.3721333333333332;6.561863453815261;19;123;108;4
800;250;188;10;8;3;250;0.3721333333333332;6.561863453815261;25;79;146;4
800;250;188;10;8;4;250;0.3721333333333332;6.561863453815261;23;42;185;4
800;250;188;10;8;5;250;0.3721333333333332;6.561863453815261;17;29;204;4
800;250;188;10;8;6;250;0.3721333333333332;6.561863453815261;14;14;222;4
800;250;188;10;8;7;250;0.3721333333333332;6.561863453815261;13;1;236;4
800;250;188;10;8;8;250;0.3721333333333332;6.561863453815261;13;0;237;4
801;250;188;20;8;0;250;0.3718666666666667;6.4207871485943775;42;188;20;42
801;250;188;20;8;1;250;0.3718666666666667;6.4207871485943775;24;125;101;6
801;250;188;20;8;2;250;0.3718666666666667;6.4207871485943775;18;74;158;2
801;250;188;20;8;3;250;0.3718666666666667;6.4207871485943775;14;44;192;2
801;250;188;20;8;4;250;0.3718666666666667;6.4207871485943775;9;22;219;2
801;250;188;20;8;5;250;0.3718666666666667;6.4207871485943775;10;15;225;2
801;250;188;20;8;6;250;0.3718666666666667;6.4207871485943775;9;12;229;1
801;250;188;20;8;7;250;0.3718666666666667;6.4207871485943775;8;8;234;1
801;250;188;20;8;8;250;0.3718666666666667;6.4207871485943775;9;0;241;1
802;250;188;20;8;0;250;0.35226666666666684;6.065574297188755;42;188;20;42
802;250;188;20;8;1;250;0.35226666666666684;6.065574297188755;30;132;88;7
802;250;188;20;8;2;250;0.35226666666666684;6.065574297188755;18;64;168;3
802;250;188;20;8;3;250;0.35226666666666684;6.065574297188755;15;35;200;3
802;250;188;20;8;4;250;0.35226666666666684;6.065574297188755;17;7;226;2
802;250;188;20;8;5;250;0.35226666666666684;6.065574297188755;14;3;233;2
802;250;188;20;8;6;250;0.35226666666666684;6.065574297188755;14;1;235;2
802;250;188;20;8;7;250;0.35226666666666684;6.065574297188755;14;1;235;2
802;250;188;20;8;8;250;0.35226666666666684;6.065574297188755;13;0;237;2
804;250;188;20;8;0;250;0.3681333333333333;6.309301204819277;42;188;20;42
804;250;188;20;8;1;250;0.3681333333333333;6.309301204819277;29;126;95;7
804;250;188;20;8;2;250;0.3681333333333333;6.309301204819277;32;90;128;3
804;250;188;20;8;3;250;0.3681333333333333;6.309301204819277;25;36;189;3
804;250;188;20;8;4;250;0.3681333333333333;6.309301204819277;23;18;209;3
804;250;188;20;8;5;250;0.3681333333333333;6.309301204819277;23;5;222;3
804;250;188;20;8;6;250;0.3681333333333333;6.309301204819277;24;3;223;3
804;250;188;20;8;7;250;0.3681333333333333;6.309301204819277;25;1;224;3
804;250;188;20;8;8;250;0.3681333333333333;6.309301204819277;25;1;224;3
804;250;188;20;8;9;250;0.3681333333333333;6.309301204819277;24;2;224;3
804;250;188;20;8;10;250;0.3681333333333333;6.309301204819277;24;2;224;3
804;250;188;20;8;11;250;0.3681333333333333;6.309301204819277;23;2;225;3
804;250;188;20;8;12;250;0.3681333333333333;6.309301204819277;22;1;227;3
804;250;188;20;8;13;250;0.3681333333333333;6.309301204819277;22;1;227;3
804;250;188;20;8;14;250;0.3681333333333333;6.309301204819277;22;0;228;3
803;250;188;20;8;0;250;0.378457142857143;6.525815261044177;42;188;20;42
803;250;188;20;8;1;250;0.378457142857143;6.525815261044177;24;138;88;2
803;250;188;20;8;2;250;0.378457142857143;6.525815261044177;19;92;139;0
803;250;188;20;8;3;250;0.378457142857143;6.525815261044177;16;57;177;0
803;250;188;20;8;4;250;0.378457142857143;6.525815261044177;14;28;208;0
803;250;188;20;8;5;250;0.378457142857143;6.525815261044177;11;18;221;0
803;250;188;20;8;6;250;0.378457142857143;6.525815261044177;10;10;230;0
803;250;188;20;8;7;250;0.378457142857143;6.525815261044177;11;1;238;0
803;250;188;20;8;8;250;0.378457142857143;6.525815261044177;12;0;238;0
805;250;188;20;8;0;250;0.35706666666666637;6.268883534136546;42;188;20;42
805;250;188;20;8;1;250;0.35706666666666637;6.268883534136546;37;148;65;8
805;250;188;20;8;2;250;0.35706666666666637;6.268883534136546;21;105;124;5
805;250;188;20;8;3;250;0.35706666666666637;6.268883534136546;17;52;181;2
805;250;188;20;8;4;250;0.35706666666666637;6.268883534136546;14;36;200;2
805;250;188;20;8;5;250;0.35706666666666637;6.268883534136546;15;17;218;2
805;250;188;20;8;6;250;0.35706666666666637;6.268883534136546;12;13;225;2
805;250;188;20;8;7;250;0.35706666666666637;6.268883534136546;12;3;235;2
805;250;188;20;8;8;250;0.35706666666666637;6.268883534136546;12;1;237;2
805;250;188;20;8;9;250;0.35706666666666637;6.268883534136546;12;0;238;2
807;250;188;20;8;0;250;0.38053333333333306;7.031775100401607;42;188;20;42
807;250;188;20;8;1;250;0.38053333333333306;7.031775100401607;29;138;83;7
807;250;188;20;8;2;250;0.38053333333333306;7.031775100401607;23;72;155;3
807;250;188;20;8;3;250;0.38053333333333306;7.031775100401607;20;37;193;2
807;250;188;20;8;4;250;0.38053333333333306;7.031775100401607;15;20;215;1
807;250;188;20;8;5;250;0.38053333333333306;7.031775100401607;16;10;224;1
807;250;188;20;8;6;250;0.38053333333333306;7.031775100401607;16;6;228;1
807;250;188;20;8;7;250;0.38053333333333306;7.031775100401607;15;6;229;1
807;250;188;20;8;8;250;0.38053333333333306;7.031775100401607;15;6;229;1
807;250;188;20;8;9;250;0.38053333333333306;7.031775100401607;17;3;230;1
807;250;188;20;8;10;250;0.38053333333333306;7.031775100401607;16;2;232;1
807;250;188;20;8;11;250;0.38053333333333306;7.031775100401607;16;1;233;1
807;250;188;20;8;12;250;0.38053333333333306;7.031775100401607;16;0;234;1
806;250;188;20;8;0;250;0.39199999999999974;6.935839357429719;42;188;20;42
806;250;188;20;8;1;250;0.39199999999999974;6.935839357429719;23;147;80;4
806;250;188;20;8;2;250;0.39199999999999974;6.935839357429719;18;90;142;1
806;250;188;20;8;3;250;0.39199999999999974;6.935839357429719;10;56;184;0
806;250;188;20;8;4;250;0.39199999999999974;6.935839357429719;11;24;215;0
806;250;188;20;8;5;250;0.39199999999999974;6.935839357429719;13;17;220;0
806;250;188;20;8;6;250;0.39199999999999974;6.935839357429719;10;10;230;0
806;250;188;20;8;7;250;0.39199999999999974;6.935839357429719;10;3;237;0
806;250;188;20;8;8;250;0.39199999999999974;6.935839357429719;10;1;239;0
806;250;188;20;8;9;250;0.39199999999999974;6.935839357429719;10;0;240;0
808;250;188;20;8;0;250;0.3811999999999996;6.75855421686747;42;188;20;42
808;250;188;20;8;1;250;0.3811999999999996;6.75855421686747;20;131;99;2
808;250;188;20;8;2;250;0.3811999999999996;6.75855421686747;17;93;140;1
808;250;188;20;8;3;250;0.3811999999999996;6.75855421686747;18;50;182;1
808;250;188;20;8;4;250;0.3811999999999996;6.75855421686747;17;24;209;1
808;250;188;20;8;5;250;0.3811999999999996;6.75855421686747;14;8;228;1
808;250;188;20;8;6;250;0.3811999999999996;6.75855421686747;14;7;229;1
808;250;188;20;8;7;250;0.3811999999999996;6.75855421686747;15;5;230;1
808;250;188;20;8;8;250;0.3811999999999996;6.75855421686747;14;4;232;1
808;250;188;20;8;9;250;0.3811999999999996;6.75855421686747;14;1;235;1
808;250;188;20;8;10;250;0.3811999999999996;6.75855421686747;14;0;236;1
809;250;188;20;8;0;250;0.3773333333333333;6.657734939759036;42;188;20;42
809;250;188;20;8;1;250;0.3773333333333333;6.657734939759036;17;163;70;2
809;250;188;20;8;2;250;0.3773333333333333;6.657734939759036;16;104;130;2
809;250;188;20;8;3;250;0.3773333333333333;6.657734939759036;19;54;177;2
809;250;188;20;8;4;250;0.3773333333333333;6.657734939759036;10;24;216;1
809;250;188;20;8;5;250;0.3773333333333333;6.657734939759036;10;11;229;1
809;250;188;20;8;6;250;0.3773333333333333;6.657734939759036;8;8;234;0
809;250;188;20;8;7;250;0.3773333333333333;6.657734939759036;8;3;239;0
809;250;188;20;8;8;250;0.3773333333333333;6.657734939759036;8;0;242;0
810;250;188;20;8;0;250;0.3907999999999998;6.749044176706827;42;188;20;42
810;250;188;20;8;1;250;0.3907999999999998;6.749044176706827;20;156;74;6
810;250;188;20;8;2;250;0.3907999999999998;6.749044176706827;17;108;125;1
810;250;188;20;8;3;250;0.3907999999999998;6.749044176706827;17;58;175;0
810;250;188;20;8;4;250;0.3907999999999998;6.749044176706827;18;33;199;0
810;250;188;20;8;5;250;0.3907999999999998;6.749044176706827;18;24;208;0
810;250;188;20;8;6;250;0.3907999999999998;6.749044176706827;18;20;212;0
810;250;188;20;8;7;250;0.3907999999999998;6.749044176706827;15;10;225;0
810;250;188;20;8;8;250;0.3907999999999998;6.749044176706827;14;8;228;0
810;250;188;20;8;9;250;0.3907999999999998;6.749044176706827;14;6;230;0
810;250;188;20;8;10;250;0.3907999999999998;6.749044176706827;15;2;233;0
810;250;188;20;8;11;250;0.3907999999999998;6.749044176706827;14;2;234;0
810;250;188;20;8;12;250;0.3907999999999998;6.749044176706827;14;1;235;0
810;250;188;20;8;13;250;0.3907999999999998;6.749044176706827;14;0;236;0
811;250;188;20;8;0;250;0.4061714285714284;6.662843373493976;42;188;20;42
811;250;188;20;8;1;250;0.4061714285714284;6.662843373493976;25;146;79;10
811;250;188;20;8;2;250;0.4061714285714284;6.662843373493976;30;77;143;6
811;250;188;20;8;3;250;0.4061714285714284;6.662843373493976;20;54;176;4
811;250;188;20;8;4;250;0.4061714285714284;6.662843373493976;18;21;211;3
811;250;188;20;8;5;250;0.4061714285714284;6.662843373493976;19;11;220;3
811;250;188;20;8;6;250;0.4061714285714284;6.662843373493976;18;1;231;3
811;250;188;20;8;7;250;0.4061714285714284;6.662843373493976;18;0;232;3
813;250;188;20;8;0;250;0.364933333333333;6.1436465863453815;42;188;20;42
813;250;188;20;8;1;250;0.364933333333333;6.1436465863453815;18;161;71;6
813;250;188;20;8;2;250;0.364933333333333;6.1436465863453815;23;78;149;4
813;250;188;20;8;3;250;0.364933333333333;6.1436465863453815;17;40;193;3
813;250;188;20;8;4;250;0.364933333333333;6.1436465863453815;15;14;221;3
813;250;188;20;8;5;250;0.364933333333333;6.1436465863453815;15;3;232;3
813;250;188;20;8;6;250;0.364933333333333;6.1436465863453815;15;1;234;3
813;250;188;20;8;7;250;0.364933333333333;6.1436465863453815;15;1;234;3
813;250;188;20;8;8;250;0.364933333333333;6.1436465863453815;15;1;234;3
813;250;188;20;8;9;250;0.364933333333333;6.1436465863453815;15;1;234;3
813;250;188;20;8;10;250;0.364933333333333;6.1436465863453815;15;1;234;3
813;250;188;20;8;11;250;0.364933333333333;6.1436465863453815;15;1;234;3
813;250;188;20;8;12;250;0.364933333333333;6.1436465863453815;15;0;235;3
812;250;188;20;8;0;250;0.38999999999999974;6.861301204819277;42;188;20;42
812;250;188;20;8;1;250;0.38999999999999974;6.861301204819277;26;157;67;6
812;250;188;20;8;2;250;0.38999999999999974;6.861301204819277;17;108;125;5
812;250;188;20;8;3;250;0.38999999999999974;6.861301204819277;8;34;208;2
812;250;188;20;8;4;250;0.38999999999999974;6.861301204819277;7;16;227;2
812;250;188;20;8;5;250;0.38999999999999974;6.861301204819277;8;4;238;2
812;250;188;20;8;6;250;0.38999999999999974;6.861301204819277;7;4;239;2
812;250;188;20;8;7;250;0.38999999999999974;6.861301204819277;7;1;242;2
812;250;188;20;8;8;250;0.38999999999999974;6.861301204819277;7;0;243;2
814;250;188;20;8;0;250;0.3458666666666666;6.263614457831325;42;188;20;42
814;250;188;20;8;1;250;0.3458666666666666;6.263614457831325;21;168;61;7
814;250;188;20;8;2;250;0.3458666666666666;6.263614457831325;21;129;100;3
814;250;188;20;8;3;250;0.3458666666666666;6.263614457831325;24;77;149;2
814;250;188;20;8;4;250;0.3458666666666666;6.263614457831325;17;45;188;1
814;250;188;20;8;5;250;0.3458666666666666;6.263614457831325;17;24;209;1
814;250;188;20;8;6;250;0.3458666666666666;6.263614457831325;14;10;226;1
814;250;188;20;8;7;250;0.3458666666666666;6.263614457831325;15;3;232;1
814;250;188;20;8;8;250;0.3458666666666666;6.263614457831325;15;2;233;1
814;250;188;20;8;9;250;0.3458666666666666;6.263614457831325;15;1;234;1
814;250;188;20;8;10;250;0.3458666666666666;6.263614457831325;15;0;235;1
815;250;188;20;8;0;250;0.37514285714285694;6.817220883534136;42;188;20;42
815;250;188;20;8;1;250;0.37514285714285694;6.817220883534136;23;146;81;3
815;250;188;20;8;2;250;0.37514285714285694;6.817220883534136;17;73;160;1
815;250;188;20;8;3;250;0.37514285714285694;6.817220883534136;11;34;205;1
815;250;188;20;8;4;250;0.37514285714285694;6.817220883534136;11;19;220;1
815;250;188;20;8;5;250;0.37514285714285694;6.817220883534136;8;17;225;1
815;250;188;20;8;6;250;0.37514285714285694;6.817220883534136;9;7;234;1
815;250;188;20;8;7;250;0.37514285714285694;6.817220883534136;9;0;241;1
816;250;188;20;8;0;250;0.38119999999999976;6.578987951807229;42;188;20;42
816;250;188;20;8;1;250;0.38119999999999976;6.578987951807229;27;159;64;7
816;250;188;20;8;2;250;0.38119999999999976;6.578987951807229;26;106;118;5
816;250;188;20;8;3;250;0.38119999999999976;6.578987951807229;11;71;168;3
816;250;188;20;8;4;250;0.38119999999999976;6.578987951807229;10;34;206;2
816;250;188;20;8;5;250;0.38119999999999976;6.578987951807229;9;24;217;2
816;250;188;20;8;6;250;0.38119999999999976;6.578987951807229;9;16;225;2
816;250;188;20;8;7;250;0.38119999999999976;6.578987951807229;11;6;233;2
816;250;188;20;8;8;250;0.38119999999999976;6.578987951807229;11;4;235;2
816;250;188;20;8;9;250;0.38119999999999976;6.578987951807229;10;3;237;2
816;250;188;20;8;10;250;0.38119999999999976;6.578987951807229;10;1;239;2
816;250;188;20;8;11;250;0.38119999999999976;6.578987951807229;10;0;240;2
817;250;188;20;8;0;250;0.3747999999999998;6.688481927710844;42;188;20;42
817;250;188;20;8;1;250;0.3747999999999998;6.688481927710844;26;147;77;5
817;250;188;20;8;2;250;0.3747999999999998;6.688481927710844;15;101;134;1
817;250;188;20;8;3;250;0.3747999999999998;6.688481927710844;15;43;192;1
817;250;188;20;8;4;250;0.3747999999999998;6.688481927710844;13;18;219;1
817;250;188;20;8;5;250;0.3747999999999998;6.688481927710844;13;10;227;1
817;250;188;20;8;6;250;0.3747999999999998;6.688481927710844;15;1;234;1
817;250;188;20;8;7;250;0.3747999999999998;6.688481927710844;15;0;235;1
818;250;188;20;8;0;250;0.3715047619047617;6.59974297188755;42;188;20;42
818;250;188;20;8;1;250;0.3715047619047617;6.59974297188755;24;113;113;8
818;250;188;20;8;2;250;0.3715047619047617;6.59974297188755;25;64;161;5
818;250;188;20;8;3;250;0.3715047619047617;6.59974297188755;21;39;190;3
818;250;188;20;8;4;250;0.3715047619047617;6.59974297188755;23;19;208;3
818;250;188;20;8;5;250;0.3715047619047617;6.59974297188755;21;9;220;3
818;250;188;20;8;6;250;0.3715047619047617;6.59974297188755;21;3;226;3
818;250;188;20;8;7;250;0.3715047619047617;6.59974297188755;21;1;228;3
818;250;188;20;8;8;250;0.3715047619047617;6.59974297188755;21;0;229;3
819;250;188;20;8;0;250;0.38523809523809505;6.454746987951808;42;188;20;42
819;250;188;20;8;1;250;0.38523809523809505;6.454746987951808;25;146;79;5
819;250;188;20;8;2;250;0.38523809523809505;6.454746987951808;19;105;126;2
819;250;188;20;8;3;250;0.38523809523809505;6.454746987951808;22;36;192;2
819;250;188;20;8;4;250;0.38523809523809505;6.454746987951808;20;18;212;2
819;250;188;20;8;5;250;0.38523809523809505;6.454746987951808;15;15;220;2
819;250;188;20;8;6;250;0.38523809523809505;6.454746987951808;15;9;226;2
819;250;188;20;8;7;250;0.38523809523809505;6.454746987951808;15;2;233;2
819;250;188;20;8;8;250;0.38523809523809505;6.454746987951808;15;0;235;2
820;250;188;20;8;0;250;0.35693333333333316;6.449895582329317;42;188;20;42
820;250;188;20;8;1;250;0.35693333333333316;6.449895582329317;18;135;97;4
820;250;188;20;8;2;250;0.35693333333333316;6.449895582329317;20;55;175;4
820;250;188;20;8;3;250;0.35693333333333316;6.449895582329317;19;8;223;4
820;250;188;20;8;4;250;0.35693333333333316;6.449895582329317;18;1;231;4
820;250;188;20;8;5;250;0.35693333333333316;6.449895582329317;18;0;232;4
821;250;188;20;8;0;250;0.3993333333333331;7.34714859437751;42;188;20;42
821;250;188;20;8;1;250;0.3993333333333331;7.34714859437751;24;118;108;5
821;250;188;20;8;2;250;0.3993333333333331;7.34714859437751;23;60;167;2
821;250;188;20;8;3;250;0.3993333333333331;7.34714859437751;21;27;202;2
821;250;188;20;8;4;250;0.3993333333333331;7.34714859437751;20;8;222;2
821;250;188;20;8;5;250;0.3993333333333331;7.34714859437751;20;3;227;2
821;250;188;20;8;6;250;0.3993333333333331;7.34714859437751;19;1;230;2
821;250;188;20;8;7;250;0.3993333333333331;7.34714859437751;19;0;231;2
822;250;188;20;8;0;250;0.3558666666666666;6.310104417670683;42;188;20;42
822;250;188;20;8;1;250;0.3558666666666666;6.310104417670683;16;166;68;2
822;250;188;20;8;2;250;0.3558666666666666;6.310104417670683;17;91;142;1
822;250;188;20;8;3;250;0.3558666666666666;6.310104417670683;15;52;183;1
822;250;188;20;8;4;250;0.3558666666666666;6.310104417670683;15;26;209;1
822;250;188;20;8;5;250;0.3558666666666666;6.310104417670683;13;9;228;1
822;250;188;20;8;6;250;0.3558666666666666;6.310104417670683;13;6;231;1
822;250;188;20;8;7;250;0.3558666666666666;6.310104417670683;13;2;235;1
822;250;188;20;8;8;250;0.3558666666666666;6.310104417670683;13;0;237;1
823;250;188;20;8;0;250;0.3719999999999996;6.5396947791164655;42;188;20;42
823;250;188;20;8;1;250;0.3719999999999996;6.5396947791164655;26;111;113;8
823;250;188;20;8;2;250;0.3719999999999996;6.5396947791164655;21;54;175;4
823;250;188;20;8;3;250;0.3719999999999996;6.5396947791164655;18;31;201;3
823;250;188;20;8;4;250;0.3719999999999996;6.5396947791164655;15;24;211;3
823;250;188;20;8;5;250;0.3719999999999996;6.5396947791164655;14;8;228;3
823;250;188;20;8;6;250;0.3719999999999996;6.5396947791164655;15;2;233;3
823;250;188;20;8;7;250;0.3719999999999996;6.5396947791164655;13;0;237;3
824;250;188;20;8;0;250;0.39386666666666637;7.051598393574297;42;188;20;42
824;250;188;20;8;1;250;0.39386666666666637;7.051598393574297;21;115;114;4
824;250;188;20;8;2;250;0.39386666666666637;7.051598393574297;20;63;167;2
824;250;188;20;8;3;250;0.39386666666666637;7.051598393574297;26;38;186;2
824;250;188;20;8;4;250;0.39386666666666637;7.051598393574297;14;27;209;2
824;250;188;20;8;5;250;0.39386666666666637;7.051598393574297;17;9;224;2
824;250;188;20;8;6;250;0.39386666666666637;7.051598393574297;17;3;230;2
824;250;188;20;8;7;250;0.39386666666666637;7.051598393574297;18;0;232;2
825;250;188;20;8;0;250;0.3659999999999998;6.150200803212852;42;188;20;42
825;250;188;20;8;1;250;0.3659999999999998;6.150200803212852;23;120;107;4
825;250;188;20;8;2;250;0.3659999999999998;6.150200803212852;17;54;179;1
